id,label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,clustering,pageranks,wta count,itf count,comp color
8602,Paola Suarez,,20,23,43,20,23,43,9,0.279012768,0.306328777,1.26E-06,1,0,4,0.364102572,1.43E-04,34,9,red
8605,Anastasia Chikalkina,,11,12,23,11,13,24,9,0.29057343,0.31259489,1.74E-04,0,0,4,0.045454547,4.80E-05,0,24,purple
8606,Nazari Urbina,,33,39,72,35,43,78,9,0.322463768,0.353556917,4.20E-04,3,0,4,0.073103152,1.57E-04,4,74,blue
8608,Natasha Khan,,48,65,113,51,73,124,9,0.33143747,0.367501257,0.001269626,4,0,4,0.053341564,1.86E-04,0,124,brown
8610,Hao Ching Chan,,2,20,22,2,20,22,9,0.298021309,0.325648783,4.43E-06,5,0,4,0.155844152,2.26E-05,1,21,green
8612,Antonela Susak,,13,26,39,13,30,43,9,0.310261773,0.338915965,2.66E-05,0,0,4,0.067567565,4.05E-05,0,43,purple
8615,Karoline Steiro,,24,33,57,26,35,61,9,0.316051136,0.347193605,3.52E-04,4,0,4,0.045129869,9.92E-05,5,56,brown
8617,Maria Sanchez,,99,84,183,117,102,219,9,0.317465465,0.354321546,2.90E-04,3,0,4,0.138897195,5.28E-04,11,208,blue
8618,Pia Cuk,,49,29,78,51,35,86,9,0.307842274,0.336175803,5.68E-04,0,0,4,0.050239235,1.80E-04,0,86,purple
8619,Anneliese Tepper,,14,31,45,14,33,47,8,0.329696235,0.358468068,1.28E-04,0,0,4,0.058668077,3.77E-05,0,47,purple
8621,Kyung Yee Chae,,67,47,114,77,58,135,9,0.319391883,0.351845826,7.36E-04,5,0,4,0.095597483,2.38E-04,0,135,green
8622,Elisabeth Lyukshinova,,4,11,15,4,11,15,9,0.296063373,0.317983744,7.40E-05,0,0,19,0.057142857,3.81E-05,0,15,purple
8623,Miyabi Inoue,,104,91,195,119,110,229,9,0.334975707,0.373185628,0.001191609,5,0,4,0.093193255,3.73E-04,0,229,green
8625,Maya Tahan,,8,7,15,8,10,18,9,0.292238806,0.31174587,3.10E-05,0,0,4,0.10952381,4.39E-05,0,18,purple
8627,Chiara Grimm,,11,13,24,11,13,24,9,0.295110629,0.319587123,2.27E-05,0,0,4,0.076086953,4.20E-05,0,24,purple
8628,Jessica Ho,,9,12,21,9,13,22,9,0.288195467,0.310102226,4.20E-05,3,0,4,0.039473683,5.46E-05,0,22,blue
8634,Iryna Bremond,,163,111,274,191,129,320,9,0.328171091,0.368788446,5.99E-04,1,0,4,0.104186431,7.53E-04,10,310,red
8639,Karolina Muchova,,38,24,62,43,25,68,9,0.30620543,0.333887186,9.28E-05,0,0,4,0.070802003,1.75E-04,0,68,purple
8640,Yanet Nunez Mojarena,,19,16,35,20,17,37,9,0.286039853,0.309473791,6.14E-05,3,0,4,0.139928699,8.69E-05,10,27,blue
8643,Ekaterina Kazionova,,9,8,17,9,9,18,9,0.286676428,0.305802082,7.04E-05,0,0,4,0.022058824,4.68E-05,0,18,purple
8644,Courtney Vernon,,13,13,26,13,13,26,9,0.280853749,0.303162848,1.32E-04,3,0,4,0.036923077,7.21E-05,0,26,blue
8647,Alisa Danilova,,8,12,20,8,13,21,9,0.291109129,0.312424405,8.00E-06,0,0,4,0.092105262,2.79E-05,0,21,purple
8649,Galyna Kosyk,,55,48,103,59,56,115,9,0.310931843,0.344237966,2.72E-04,0,0,4,0.092833146,2.24E-04,0,115,purple
8650,Claire Ricketts,,13,31,44,14,33,47,9,0.308210553,0.337956532,9.85E-05,4,0,4,0.089852005,5.76E-05,0,47,brown
8656,Luisa Stefani,,4,9,13,4,9,13,9,0.291057201,0.311772622,1.02E-05,3,0,4,0.166666672,3.58E-05,1,12,blue
8658,Chinami Ogi,,33,46,79,37,59,96,9,0.314871993,0.346495857,3.44E-04,5,0,4,0.171227366,1.44E-04,0,96,green
8664,Sophie Cornerotte,,26,57,83,26,60,86,8,0.333901774,0.367111727,7.85E-04,0,0,4,0.041297469,7.60E-05,0,86,purple
8665,Mi Ok Kim,,15,6,21,16,6,22,10,0.258284086,0.279619226,9.71E-06,5,0,4,0.157894731,8.01E-05,0,22,green
8668,Renee Binnie,,7,21,28,8,22,30,9,0.302477909,0.328961931,2.53E-05,5,0,4,0.109230772,3.17E-05,0,30,green
8671,Natasha Bredl,,23,34,57,25,38,63,9,0.326094198,0.356298053,4.29E-04,0,0,4,0.04707792,8.79E-05,0,63,purple
8675,Yui Lynn Miao,,7,12,19,7,12,19,10,0.279171895,0.302953694,3.78E-05,5,0,4,0.128676474,3.79E-05,1,18,green
8680,Laura Zelder,,42,25,67,46,25,71,9,0.291195717,0.319456118,2.43E-04,4,0,4,0.037740383,1.69E-04,0,71,brown
8681,Ziyu Wang,,1,9,10,1,10,11,9,0.288203438,0.306368334,1.19E-06,0,0,3050,0.077777781,1.72E-05,0,11,purple
8683,Louise Reis De Campos,,0,12,12,0,12,12,9,0.287695381,0.306830973,0,3,0,4169,0.128787875,1.61E-05,0,12,blue
8688,Michaela Kissell,,3,8,11,3,8,11,9,0.273938105,0.294726073,5.84E-05,3,0,4,0.100000001,3.36E-05,0,11,blue
8693,Ofri Lankri,,64,51,115,71,59,130,9,0.333492301,0.365845453,0.001310282,0,0,4,0.033469249,2.38E-04,1,129,purple
8695,Sasirin Borwornchokchai,,3,10,13,3,11,14,10,0.266888392,0.285712016,2.17E-04,5,0,4,0.089743592,2.63E-05,0,14,green
8697,Kaitlyn Christian,,8,14,22,8,14,22,9,0.290383817,0.315115683,1.14E-04,3,0,4,0.114285715,3.95E-05,0,22,blue
8698,Kristina Antoniychuk,,69,47,116,79,49,128,9,0.311862895,0.345242068,1.74E-04,0,0,4,0.143488944,3.31E-04,3,125,purple
8701,Raluca Olaru,,198,141,339,229,166,395,9,0.328457358,0.371821749,6.75E-04,1,0,4,0.137739494,0.00107945,100,295,red
8707,Anna Bondar,,64,18,82,68,20,88,9,0.295342102,0.319582583,2.00E-04,0,0,4,0.043654658,2.68E-04,1,87,purple
8708,Seira Shimizu,,6,8,14,6,9,15,10,0.265888104,0.282204631,6.17E-05,0,0,4,0.016483517,3.06E-05,0,15,purple
8710,Mandy Wagemaker,,58,54,112,62,60,122,9,0.328722047,0.36197375,5.94E-04,0,0,4,0.046041455,2.05E-04,0,122,purple
8711,Jil Nora Engelmann,,20,40,60,20,43,63,9,0.323979085,0.355978079,4.43E-04,0,0,4,0.043834016,1.04E-04,0,63,purple
8712,Yi Miao Zhou,,96,60,156,121,76,197,9,0.31495303,0.350061692,3.08E-04,5,0,4,0.148894534,4.83E-04,14,183,green
8713,Hayley Carter,,17,12,29,18,13,31,9,0.28234412,0.306235955,2.17E-05,3,0,4,0.048029557,8.62E-05,0,31,blue
8714,Tereza Mrdeza,,170,125,295,197,143,340,9,0.341734152,0.383801174,8.73E-04,0,0,4,0.105276242,8.58E-04,12,328,purple
8716,Zi Jun Yang,,35,35,70,39,39,78,9,0.305155539,0.336016749,1.56E-04,5,0,4,0.132066935,1.39E-04,9,69,green
8722,Alice Bacquie,,31,45,76,31,51,82,9,0.32136292,0.353343224,2.13E-04,0,0,4,0.054594595,1.07E-04,0,82,purple
8723,Julia Cohen,,184,188,372,215,247,462,8,0.344451481,0.391207257,0.002173634,1,0,4,0.101225108,8.48E-04,24,438,red
8725,Anja Vanessa Peter,,5,10,15,5,10,15,9,0.284361566,0.307062844,3.44E-05,5,0,4,0.028571429,4.06E-05,3,12,green
8727,Andrea Benitez,,131,71,202,169,97,266,8,0.333265251,0.368625906,0.001513517,3,0,4,0.072335429,5.66E-04,1,265,blue
8729,Katerina Vankova,,199,119,318,226,137,363,9,0.341400474,0.383193897,0.001382133,0,0,4,0.055667013,7.86E-04,0,363,purple
8731,Ha Young Ji,,3,9,12,3,9,12,10,0.263753435,0.283160173,1.41E-05,5,0,4,0.181818187,2.88E-05,0,12,green
8732,Yuqi Sheng,,9,14,23,9,16,25,9,0.279810221,0.29942742,1.38E-04,5,0,4,0.043290045,6.90E-05,0,25,green
8739,Daniela Schippers,,12,14,26,12,14,26,8,0.30043577,0.322988959,3.84E-04,3,0,4,0.043076921,9.73E-05,13,13,blue
8743,Maria Martinez Martinez,,29,28,57,30,32,62,9,0.315297907,0.344282228,2.39E-04,0,0,4,0.051515151,9.04E-05,0,62,purple
8744,Barbara Sobaszkiewicz,,54,43,97,55,48,103,9,0.321806587,0.354314088,4.90E-04,0,0,4,0.082417585,2.27E-04,0,103,purple
8746,Riko Sawayanagi,,66,45,111,81,60,141,9,0.313681512,0.34645962,2.28E-04,5,0,4,0.13333334,2.91E-04,0,141,green
8749,Maria Fernanda Alvarez Teran,,218,129,347,274,166,440,9,0.346941668,0.388873567,0.004025808,3,0,4,0.054629918,0.001013955,21,419,blue
8754,Marrit Boonstra,,32,17,49,34,18,52,10,0.294684245,0.322723625,6.04E-05,4,0,4,0.072251774,1.38E-04,1,51,brown
8756,Bojana Jovanovski,,198,137,335,246,192,438,9,0.320563196,0.362226113,3.76E-04,1,0,4,0.198379442,0.001292243,235,203,red
8759,Beatriz Machado Santos,,2,10,12,2,10,12,9,0.291855473,0.312760997,4.86E-06,0,0,4,0.143939391,1.98E-05,0,12,purple
8764,Shanshan Guo,,4,6,10,4,6,10,10,0.265628392,0.283581238,5.91E-05,5,0,4,0.088888891,3.84E-05,0,10,green
8769,Lea Tholey,,43,28,71,47,29,76,9,0.310833122,0.338877945,2.37E-04,0,0,4,0.034460053,1.59E-04,0,76,purple
8773,Jessica Nguyen,,7,10,17,7,10,17,10,0.274198969,0.297636315,7.73E-06,5,0,4,0.055147059,3.84E-05,0,17,green
8774,Nan Nan Liu,,15,10,25,16,11,27,9,0.272945244,0.297346012,9.74E-05,1,0,4,0.096666664,8.23E-05,2,25,red
8779,Agne Cepelyte,,7,18,25,7,18,25,9,0.303358949,0.328746453,7.40E-05,0,0,4,0.035,4.41E-05,0,25,purple
8781,Pernilla Mendesova,,71,43,114,77,47,124,9,0.317074751,0.349579665,2.00E-04,0,0,4,0.076843195,2.80E-04,0,124,purple
8783,Pei Chi Lee,,100,73,173,108,79,187,9,0.339930556,0.376049986,0.001681258,5,0,4,0.04345898,3.96E-04,0,187,green
8784,Nikolina Jovic,,3,8,11,3,8,11,9,0.28365301,0.303279018,1.75E-05,0,0,4,0.036363635,2.96E-05,0,11,purple
8786,Elena Vesnina,,181,138,319,272,246,518,9,0.305136517,0.346098221,1.10E-04,1,0,4,0.263714582,0.00174899,405,113,red
8787,Yuriko Sakai,,9,27,36,9,28,37,9,0.310242109,0.337828607,1.44E-04,5,0,4,0.111904763,4.80E-05,0,37,green
8788,Tatjana Maria,,66,42,108,74,46,120,9,0.303114744,0.334537591,5.99E-05,3,0,4,0.149679676,3.93E-04,33,87,blue
8790,Deyanirr Solorio,,1,10,11,1,11,12,9,0.283727399,0.307186219,1.46E-06,3,0,1697,0.127272725,1.78E-05,0,12,blue
8796,Zsofia Miko,,14,23,37,14,23,37,9,0.301601972,0.330250904,2.27E-05,0,0,4,0.058558557,5.49E-05,0,37,purple
8801,Keiko Taguchi,,16,20,36,16,22,38,9,0.286341035,0.313232566,8.14E-05,5,0,4,0.131907314,6.48E-05,0,38,green
8802,Sara Tomic,,27,14,41,29,14,43,9,0.298093904,0.324020056,1.16E-04,0,0,4,0.051282052,1.20E-04,0,43,purple
8806,Anais Van Cauter,,11,14,25,11,15,26,9,0.292308611,0.314910096,4.47E-05,0,0,4,0.056666669,5.14E-05,0,26,purple
8808,Rashmi Teltumbde,,11,20,31,11,26,37,9,0.310065244,0.335800785,5.00E-05,5,0,4,0.097701147,4.74E-05,0,37,green
8810,Mihaela Florina Bunea,,4,17,21,4,19,23,9,0.297966886,0.324914555,1.15E-04,0,0,4,0.25,3.55E-05,0,23,purple
8812,Maria Shishkina,,5,10,15,5,10,15,9,0.289388117,0.312436321,7.78E-05,3,0,4,0.071428575,4.09E-05,0,15,blue
8816,Yi Zhong,,17,21,38,18,24,42,9,0.292885778,0.318282909,7.68E-05,5,0,4,0.126126125,7.64E-05,0,42,green
8817,Polina Novikova,,9,10,19,9,10,19,9,0.284097504,0.303977982,1.22E-04,0,0,4,0.130718961,3.63E-05,0,19,purple
8820,Olga Savchuk,,229,181,410,273,266,539,9,0.327929256,0.373878269,7.59E-04,1,0,4,0.141945466,0.001278506,115,424,red
8823,Zainab Ali Sajjad,,1,11,12,1,11,12,9,0.299553271,0.320166999,2.16E-04,5,0,4,0.060606062,1.82E-05,0,12,green
8835,Xenia Suworowa,,2,10,12,2,10,12,9,0.288076742,0.310522804,7.21E-06,0,0,4,0.045454547,3.03E-05,0,12,purple
8836,Laurianne Henry,,6,8,14,6,8,14,10,0.253679519,0.27065616,7.86E-05,3,0,4,0.03846154,4.51E-05,0,14,blue
8837,Alexandra Romanova,,59,67,126,61,70,131,8,0.336356765,0.371216256,6.77E-04,0,0,4,0.040193547,1.61E-04,0,131,purple
8840,Olga Kalyuzhnaya,,16,3,19,17,3,20,10,0.260275429,0.277776805,1.36E-06,0,0,4,0.150735289,7.82E-05,0,20,purple
8842,Yasmin Schnack,,38,31,69,40,31,71,9,0.301769311,0.330827051,2.63E-04,3,0,4,0.085817307,1.67E-04,0,71,blue
8843,Lucrezia Stefanini,,13,17,30,13,18,31,9,0.294843995,0.318467014,1.65E-04,0,0,4,0.086206898,5.77E-05,0,31,purple
8844,Tulin Dagilmisgul,,0,10,10,0,10,10,9,0.283571718,0.302599178,0,0,0,4247,0,1.61E-05,0,10,purple
8853,Andrea Sieveke,,39,40,79,40,44,84,9,0.307764854,0.340329458,1.98E-04,4,0,4,0.074231766,1.51E-04,0,84,brown
8854,Ronke Akingbade,,2,16,18,2,17,19,9,0.302063443,0.324376764,1.83E-05,0,0,1729,0.03267974,2.33E-05,0,19,purple
8856,Anna Vrbenska,,13,20,33,13,22,35,9,0.298293723,0.323210759,1.70E-04,0,0,4,0.054924242,5.01E-05,0,35,purple
8857,Emmanuelle De Beer,,5,10,15,5,10,15,9,0.285322919,0.306041231,5.39E-04,0,0,4,0.00952381,3.58E-05,0,15,purple
8862,Jessica Jackson,,3,13,16,3,14,17,10,0.283357453,0.306923083,6.99E-05,4,0,4,0.050000001,2.69E-05,0,17,brown
8863,Ferny Angeles Paz,,4,7,11,4,7,11,9,0.275696987,0.293845842,5.31E-06,3,0,4,0.145454541,2.54E-05,1,10,blue
8864,Elizabeth Kobak,,5,13,18,6,13,19,9,0.276288311,0.297501175,1.55E-04,5,0,4,0.035947714,3.22E-05,0,19,green
8865,Sandra Martinovic,,185,128,313,204,158,362,9,0.335918199,0.379183731,0.001170538,0,0,4,0.077727154,7.16E-04,14,348,purple
8866,Mia Sacca,,3,11,14,4,11,15,10,0.275603851,0.296652399,4.66E-06,5,0,4,0.134615391,2.43E-05,0,15,green
8867,Prarthana G Thombare,,71,62,133,90,72,162,9,0.334220948,0.368559106,0.001380383,5,0,4,0.052712247,3.18E-04,7,155,green
8868,Yevgeniya Rezepkina,,1,15,16,1,15,16,9,0.291403739,0.311655236,3.27E-04,0,0,4,0.052380953,1.75E-05,0,16,purple
8869,Danielle Mills,,41,82,123,41,87,128,9,0.34956795,0.385827213,0.003490726,3,0,4,0.041938286,2.19E-04,0,128,blue
8872,Sandra Andriamarosoa,,7,15,22,7,15,22,9,0.298858294,0.322635666,1.36E-04,0,0,4,0.036796536,5.52E-05,3,19,purple
8874,Doroteja Eric,,107,70,177,120,77,197,9,0.328479399,0.365325243,4.41E-04,0,0,4,0.078131378,4.47E-04,0,197,purple
8880,Naomi Totka,,96,77,173,102,81,183,8,0.341352859,0.375422443,0.002960826,3,0,4,0.020287406,3.62E-04,0,183,blue
8881,Mami Inoue,,9,26,35,9,26,35,9,0.293324545,0.320188806,1.40E-04,3,0,4,0.0394958,3.85E-05,0,35,blue
8882,Sanda Mamic,,29,44,73,29,46,75,9,0.296630711,0.327996417,2.62E-05,1,0,4,0.172754943,1.52E-04,30,45,red
8884,Marta Paigina,,38,15,53,41,15,56,9,0.296092427,0.320259416,1.03E-04,0,0,4,0.056547619,1.61E-04,0,56,purple
8885,Elena Baltacha,,190,134,324,231,172,403,9,0.31279954,0.354619064,3.75E-04,1,0,4,0.175259069,0.001091779,132,271,red
8886,Natalia Guitler,,39,34,73,46,45,91,8,0.313259951,0.342406489,2.90E-04,3,0,4,0.181051582,1.49E-04,0,91,blue
8896,Ivana Lisjak,,128,95,223,139,108,247,9,0.311743727,0.349794899,2.13E-04,1,0,4,0.150966182,6.05E-04,26,221,red
8898,Angelique Van Der Meet,,84,52,136,97,59,156,9,0.320563196,0.354688863,1.43E-04,0,0,4,0.119607843,3.98E-04,0,156,purple
8901,Stephanie Mariel Petit,,26,34,60,26,41,67,8,0.312320551,0.340330026,2.90E-04,3,0,4,0.141258314,1.23E-04,0,67,blue
8904,Vera Dushevina,,175,122,297,249,201,450,9,0.304680692,0.344501111,1.04E-04,1,0,4,0.241759822,0.001431228,278,172,red
8906,Anastasia Poltoratskaya,,89,66,155,94,75,169,9,0.326202852,0.36257446,4.86E-04,4,0,4,0.081178159,3.45E-04,0,169,brown
8908,Mona Barthel,,183,123,306,237,170,407,9,0.326246334,0.367667364,5.65E-04,1,0,4,0.188563213,0.001261429,209,198,red
8910,Natalia Ryzhonkova,,61,43,104,68,45,113,9,0.315724974,0.348469446,2.39E-04,0,0,4,0.078334302,2.61E-04,0,113,purple
8912,Ana Bogdan,,158,86,244,174,94,268,9,0.335365854,0.37377053,7.70E-04,0,0,4,0.071366765,6.32E-04,10,258,purple
8916,Jaklin Alawi,,14,19,33,14,20,34,9,0.306167125,0.333074728,8.50E-05,0,0,4,0.050189395,5.02E-05,0,34,purple
8924,An Sophie Mestach,,130,76,206,149,89,238,9,0.324860632,0.362374062,3.71E-04,5,0,4,0.112470135,6.23E-04,14,224,green
8926,Clelia Melena,,20,27,47,20,29,49,9,0.315501128,0.344937659,5.05E-05,0,0,4,0.066142462,6.35E-05,0,49,purple
8929,Caroline Garcia,,140,110,250,163,150,313,9,0.322867885,0.36269671,3.00E-04,1,0,4,0.180596158,9.46E-04,142,171,red
8930,Magali De Lattre,,137,103,240,151,109,260,9,0.347557512,0.387198226,0.002711509,4,0,4,0.047132667,5.10E-04,11,249,brown
8932,Man Ying Maggie Ng,,2,9,11,2,9,11,9,0.268524105,0.287501459,5.84E-05,5,0,125,0.07272727,3.65E-05,0,11,green
8938,Marta Bertolaso,,2,9,11,2,9,11,9,0.300159431,0.32356016,4.52E-06,0,0,4,0.063636363,1.94E-05,0,11,purple
8939,Ema Polic,,31,43,74,35,48,83,9,0.318187728,0.349741395,4.03E-04,0,0,4,0.051560123,1.32E-04,0,83,purple
8941,Shivika Burman,,45,80,125,47,87,134,8,0.355224964,0.390535532,0.002058127,5,0,4,0.036433436,1.35E-04,0,134,green
8942,Eden Doliveira,,8,47,55,10,49,59,9,0.327337167,0.358153445,9.62E-04,0,0,4,0.033892382,5.18E-05,0,59,purple
8954,Yukako Noi,,3,9,12,3,9,12,9,0.278346412,0.298128962,2.50E-06,5,0,4,0.143939391,2.28E-05,0,12,green
8955,Yung Jan Chan,,192,135,327,259,175,434,10,0.31462913,0.356716523,2.89E-04,1,0,4,0.182376802,0.001163434,144,290,red
8961,Caroline Maes,,93,75,168,102,82,184,9,0.313963184,0.35059844,3.21E-04,1,0,4,0.112483218,4.12E-04,7,177,red
8962,Monika Stanikova,,7,18,25,7,18,25,9,0.303829682,0.329386319,4.32E-05,0,0,4,0.068333335,3.75E-05,0,25,purple
8963,Ivana Klepic,,13,22,35,14,23,37,9,0.306109687,0.332211521,2.70E-05,0,0,4,0.09375,5.19E-05,0,37,purple
8966,Irina Alexandra Paraschiv,,0,12,12,0,12,12,9,0.28742515,0.308925086,0,0,0,4295,0.060606062,1.61E-05,0,12,purple
8968,Neha Uberoi,,54,75,129,55,85,140,9,0.304434355,0.340186212,3.00E-04,1,0,4,0.151174605,2.20E-04,12,128,red
8969,Rebecca Marino,,116,83,199,134,98,232,9,0.313983323,0.350987807,3.86E-04,1,0,4,0.188932672,6.06E-04,50,182,red
8970,Karin Hechenberger,,7,10,17,7,11,18,9,0.284312017,0.30675195,7.03E-05,0,0,4,0.044117648,4.87E-05,0,18,purple
8972,Ho Ching Wu,,27,54,81,29,57,86,9,0.321785433,0.355376883,5.07E-04,5,0,4,0.065238558,9.87E-05,5,81,green
8978,Tarakaa Bertrand,,17,18,35,19,18,37,9,0.292169034,0.319493571,1.34E-04,3,0,4,0.075757578,7.53E-05,0,37,blue
8984,Elizabeth Lumpkin,,46,57,103,50,61,111,9,0.3216797,0.355703423,7.88E-04,3,0,4,0.076891363,2.01E-04,0,111,blue
8985,Kimberley Ann Surin,,2,9,11,2,9,11,9,0.28964497,0.313188547,1.30E-06,3,0,4,0.200000003,2.16E-05,0,11,blue
8992,Estela Perez Somarriba,,17,18,35,17,19,36,9,0.299004337,0.32488683,2.97E-05,0,0,4,0.090909094,5.20E-05,0,36,purple
8994,Flavia Borges,,18,27,45,18,33,51,8,0.307629462,0.334621091,2.23E-04,3,0,4,0.23841463,8.45E-05,0,51,blue
8996,Ksenia Lykina,,117,124,241,127,139,266,9,0.344621233,0.387558166,0.001053861,5,0,4,0.091708042,4.53E-04,2,264,green
8998,Sharon Fichman,,197,136,333,240,173,413,9,0.325335637,0.368027304,7.36E-04,1,0,4,0.130101606,0.001050596,47,366,red
9003,Mireia Recasens Horta,,1,11,12,1,11,12,9,0.295591787,0.318958039,1.10E-04,4,0,4,0.106060609,1.90E-05,0,12,brown
9004,Kristina Kucova,,214,150,364,257,195,452,9,0.333742415,0.377962612,6.98E-04,1,0,4,0.126698807,0.001148392,27,425,red
9009,Fernanda Hermenegildo,,100,91,191,134,117,251,8,0.339153329,0.376581303,0.001617535,3,0,4,0.063882798,4.66E-04,0,251,blue
9010,Ani Vangelova,,29,77,106,32,86,118,9,0.345740924,0.379714805,0.001382578,0,0,4,0.035714287,1.34E-04,0,118,purple
9013,Sabine Klaschka,,72,69,141,84,74,158,9,0.309379345,0.345310975,1.37E-04,1,0,4,0.149559602,3.65E-04,3,155,red
9014,Emilia Yorio,,53,42,95,70,62,132,8,0.312939522,0.34323362,1.98E-04,3,0,4,0.197469205,2.33E-04,0,132,blue
9018,Eleonore Barrere,,7,10,17,7,11,18,9,0.290936107,0.311296756,1.18E-04,0,0,4,0.051470589,5.89E-05,0,18,purple
9020,Geraldine Ang,,4,8,12,4,8,12,9,0.269578147,0.287488367,1.32E-04,5,0,4,0.106060609,3.50E-05,12,0,green
9023,Yuenu Li,,12,23,35,12,24,36,9,0.312300625,0.340057315,1.87E-04,0,0,4,0.063025214,4.93E-05,0,36,purple
9032,Irina Buryachok,,178,153,331,200,178,378,9,0.347532836,0.392459345,0.001775673,4,0,4,0.083285116,7.35E-04,1,377,brown
9033,Miharu Imanishi,,74,71,145,88,77,165,9,0.322442527,0.358764937,5.11E-04,5,0,4,0.128436759,3.03E-04,1,164,green
9035,Giannina Minieri,,8,17,25,8,20,28,8,0.309183931,0.333267669,2.08E-04,3,0,4,0.085000001,4.52E-05,0,28,blue
9037,Yolanda Nieto,,5,7,12,5,7,12,9,0.275930101,0.295277899,8.36E-05,3,0,4,0.060606062,4.57E-05,0,12,blue
9043,Mallaurie Noel,,4,12,16,5,12,17,9,0.286945307,0.307295264,1.67E-04,0,0,4,0.025,3.76E-05,0,17,purple
9052,Chloe Paquet,,72,80,152,75,85,160,9,0.341448103,0.378369895,8.71E-04,0,0,4,0.05297539,2.80E-04,0,160,purple
9055,Mara Santangelo,,104,67,171,120,98,218,10,0.285505978,0.317364171,6.03E-05,1,0,4,0.262370706,6.62E-04,149,69,red
9056,Valeriya Urzhumova,,19,12,31,21,13,34,9,0.289165879,0.311350179,2.88E-05,0,0,4,0.052873563,7.64E-05,0,34,purple
9057,Larisa Sporea,,8,18,26,8,21,29,9,0.295110629,0.32009647,2.29E-05,0,0,4,0.109230772,4.23E-05,0,29,purple
9058,Elena Jetcheva,,6,11,17,6,11,17,9,0.288059789,0.311453054,7.95E-06,0,0,4,0.022058824,2.81E-05,0,17,purple
9060,Camila Silva,,80,57,137,105,69,174,8,0.327907288,0.361750572,0.001062488,3,0,4,0.096280992,3.57E-04,6,168,blue
9062,Sarai Delfina Monarrez Yesaki,,2,11,13,2,11,13,8,0.293061127,0.31667299,5.28E-06,3,0,4,0.179487184,2.09E-05,0,13,blue
9063,Giulia Baldoni,,3,7,10,3,7,10,9,0.278156609,0.30177627,2.72E-06,4,0,4,0.111111112,2.45E-05,0,10,brown
9064,Taisiya Zakarlyuk,,12,25,37,12,27,39,9,0.311763582,0.340508455,6.67E-05,0,0,4,0.042792793,4.27E-05,0,39,purple
9065,Veronika Chvojkova,,81,93,174,86,101,187,9,0.326007326,0.365424226,6.13E-04,1,0,4,0.090428121,3.16E-04,3,184,red
9067,Serena Williams,,162,42,204,451,80,531,10,0.270561574,0.298656955,1.19E-05,1,0,4,0.359241217,0.004944664,531,0,red
9069,Ofelya Poghosyan,,4,25,29,4,25,29,9,0.315054386,0.342802584,2.08E-04,0,0,4,0.054187194,3.38E-05,3,26,purple
9072,Gabriela Ce,,109,83,192,148,105,253,8,0.340001389,0.376841772,0.001849237,3,0,4,0.0829513,5.41E-04,6,247,blue
9075,Valentina Castro,,12,8,20,12,9,21,10,0.274691358,0.298779934,1.94E-05,3,0,4,0.073684208,7.00E-05,7,14,blue
9079,Alessandra Di Batte,,12,23,35,12,27,39,9,0.29722509,0.325738525,1.13E-04,4,0,4,0.179435477,4.87E-05,0,39,brown
9080,Jessica Pieri,,25,13,38,28,13,41,9,0.294329866,0.317157611,5.27E-05,0,0,4,0.072268911,1.20E-04,0,41,purple
9082,Silvija Talaja,,18,26,44,19,28,47,10,0.273708343,0.300893607,5.51E-06,1,0,4,0.163344413,9.49E-05,8,39,red
9083,Mayo Hibi,,84,54,138,97,62,159,9,0.317218586,0.350979295,3.21E-04,3,0,4,0.107736535,3.77E-04,1,158,blue
9085,Sofia Blanco,,44,39,83,54,51,105,8,0.318187728,0.347882436,5.40E-04,3,0,4,0.123435058,1.91E-04,0,105,blue
9087,Rui Du,,2,9,11,2,9,11,9,0.2893197,0.311275516,3.10E-06,5,0,4,0.081818178,2.19E-05,0,11,green
9091,Marie Bouzkova,,34,17,51,34,18,52,9,0.293131325,0.319578692,1.85E-04,3,0,4,0.05607843,1.74E-04,1,51,blue
9092,Natela Dzalamidze,,123,71,194,131,76,207,9,0.335756911,0.372762456,0.001340213,0,0,4,0.049630698,4.39E-04,0,207,purple
9093,Lutfiana Aris Budiharto,,20,21,41,22,24,46,9,0.290383817,0.31590293,2.63E-04,5,0,4,0.087179489,8.05E-05,0,46,green
9094,Eva Husakova,,5,7,12,5,7,12,9,0.280034325,0.299851809,9.54E-06,0,0,4,0.037878789,3.37E-05,0,12,purple
9096,Whitney Jones,,22,50,72,22,52,74,9,0.31336022,0.344948603,0.001003575,3,0,4,0.038430583,1.46E-04,0,74,blue
9097,Fiona Ferro,,42,46,88,45,49,94,9,0.319350209,0.352278969,7.48E-05,0,0,4,0.114888124,1.93E-04,2,92,purple
9098,Siqi Cao,,5,6,11,5,6,11,9,0.273830835,0.294058077,4.35E-06,5,0,4,0.07272727,3.07E-05,0,11,green
9101,Anastasiya Lytovchenko,,12,22,34,12,24,36,9,0.310006333,0.338802147,3.70E-05,0,0,4,0.111408196,6.26E-05,0,36,purple
9104,Eugenie Chapelle,,9,20,29,9,20,29,9,0.30894976,0.335095741,1.31E-04,0,0,4,0.033068784,3.86E-05,0,29,purple
